Município; Estado; FPM; Ano; Mês;
Ipecaetá; BA; 174.608,12; 2000; 06;
Ipiaú; BA; 269.848,92; 2000; 06;
Ipirá; BA; 333.342,75; 2000; 06;
Ipupiara; BA; 95.240,81; 2000; 06;
Irajuba; BA; 84.985,10; 2000; 06;
Iramaia; BA; 169.970,17; 2000; 06;
Iraquara; BA; 169.970,17; 2000; 06;
Irará; BA; 198.298,51; 2000; 06;
Irecê; BA; 311.611,95; 2000; 06;
Itabela; BA; 201.063,91; 2000; 06;
Itaberaba; BA; 306.886,98; 2000; 06;
Itabuna; BA; 1.002.769,54; 2000; 06;
Itacaré; BA; 148.152,36; 2000; 06;
Itaeté; BA; 148.152,36; 2000; 06;
Itagi; BA; 148.152,36; 2000; 06;
Itagibá; BA; 164.025,84; 2000; 06;
Itagimirim; BA; 84.985,10; 2000; 06;
Itaguaçu da Bahia; BA; 137.570,06; 2000; 06;
Itaju do Colônia; BA; 111.114,28; 2000; 06;
Itajuípe; BA; 201.063,91; 2000; 06;
Itamaraju; BA; 333.342,75; 2000; 06;
Itamari; BA; 95.240,81; 2000; 06;
Itambé; BA; 226.626,88; 2000; 06;
Itanagra; BA; 84.985,10; 2000; 06;
Itanhém; BA; 174.608,12; 2000; 06;
Itaparica; BA; 169.970,17; 2000; 06;
Itapé; BA; 137.570,06; 2000; 06;
Itapebi; BA; 121.696,59; 2000; 06;
Itapetinga; BA; 311.611,95; 2000; 06;
